Parent	Child	EdgeType
subsystem2256	subsystem2250	Child-Parent
subsystem2257	subsystem2247	Child-Parent
subsystem2257	subsystem2248	Child-Parent
subsystem2258	subsystem2251	Child-Parent
subsystem2258	subsystem2252	Child-Parent
subsystem2259	subsystem2245	Child-Parent
subsystem2259	subsystem2253	Child-Parent
subsystem226	subsystem215	Child-Parent
subsystem226	subsystem222	Child-Parent
subsystem2260	subsystem2254	Child-Parent
subsystem2260	subsystem2255	Child-Parent
subsystem2261	subsystem2242	Child-Parent
subsystem2261	subsystem2245	Child-Parent
subsystem2262	subsystem2243	Child-Parent
subsystem2262	subsystem2249	Child-Parent
subsystem2262	subsystem2258	Child-Parent
subsystem2263	subsystem2243	Child-Parent
subsystem2263	subsystem2249	Child-Parent
subsystem2264	subsystem2246	Child-Parent
subsystem2264	subsystem2258	Child-Parent
subsystem2265	subsystem2246	Child-Parent
subsystem2265	subsystem2259	Child-Parent
subsystem2266	subsystem2243	Child-Parent
subsystem2266	subsystem2246	Child-Parent
subsystem2267	subsystem2249	Child-Parent
subsystem2267	subsystem2258	Child-Parent
subsystem2268	subsystem2243	Child-Parent
subsystem2268	subsystem2246	Child-Parent
subsystem2268	subsystem2258	Child-Parent
subsystem2269	subsystem2243	Child-Parent
subsystem2269	subsystem2258	Child-Parent
subsystem227	subsystem196	Child-Parent
subsystem227	subsystem212	Child-Parent
subsystem2270	subsystem2256	Child-Parent
subsystem2270	subsystem2262	Child-Parent
subsystem2271	subsystem2261	Child-Parent
subsystem2271	subsystem2262	Child-Parent
subsystem2272	subsystem2257	Child-Parent
subsystem2272	subsystem2268	Child-Parent
subsystem2273	subsystem2260	Child-Parent
subsystem2273	subsystem2263	Child-Parent
subsystem2274	subsystem2257	Child-Parent
subsystem2274	subsystem2269	Child-Parent
subsystem2275	subsystem2264	Child-Parent
subsystem2275	subsystem2265	Child-Parent
subsystem2276	subsystem2267	Child-Parent
subsystem2276	subsystem2274	Child-Parent
subsystem2277	subsystem2267	Child-Parent
subsystem2277	subsystem2272	Child-Parent
subsystem2278	subsystem2266	Child-Parent
subsystem2278	subsystem2270	Child-Parent
subsystem2278	subsystem2271	Child-Parent
subsystem2278	subsystem2273	Child-Parent
subsystem2278	subsystem2276	Child-Parent
subsystem2278	subsystem2277	Child-Parent
subsystem2279	subsystem2266	Child-Parent
subsystem2279	subsystem2270	Child-Parent
subsystem2279	subsystem2271	Child-Parent
subsystem2279	subsystem2273	Child-Parent
subsystem2279	subsystem2276	Child-Parent
subsystem228	subsystem220	Child-Parent
subsystem228	subsystem223	Child-Parent
subsystem2280	subsystem2275	Child-Parent
subsystem2280	subsystem2277	Child-Parent
subsystem2281	subsystem2266	Child-Parent
subsystem2281	subsystem2270	Child-Parent
subsystem2281	subsystem2271	Child-Parent
subsystem2281	subsystem2276	Child-Parent
subsystem2281	subsystem2277	Child-Parent
subsystem2282	subsystem2273	Child-Parent
subsystem2282	subsystem2275	Child-Parent
subsystem2283	subsystem2266	Child-Parent
subsystem2283	subsystem2270	Child-Parent
subsystem2283	subsystem2271	Child-Parent
subsystem2283	subsystem2276	Child-Parent
subsystem2284	subsystem2273	Child-Parent
subsystem2284	subsystem2275	Child-Parent
subsystem2284	subsystem2277	Child-Parent
subsystem2285	subsystem2266	Child-Parent
subsystem2285	subsystem2270	Child-Parent
subsystem2285	subsystem2273	Child-Parent
subsystem2285	subsystem2276	Child-Parent
subsystem2285	subsystem2277	Child-Parent
subsystem2286	subsystem2271	Child-Parent
subsystem2286	subsystem2275	Child-Parent
subsystem2287	subsystem2266	Child-Parent
subsystem2287	subsystem2270	Child-Parent
subsystem2287	subsystem2273	Child-Parent
subsystem2287	subsystem2276	Child-Parent
subsystem2288	subsystem2271	Child-Parent
subsystem2288	subsystem2275	Child-Parent
subsystem2288	subsystem2277	Child-Parent
subsystem2289	subsystem2266	Child-Parent
subsystem2289	subsystem2270	Child-Parent
subsystem2289	subsystem2276	Child-Parent
subsystem2289	subsystem2277	Child-Parent
subsystem229	subsystem223	Child-Parent
subsystem229	subsystem225	Child-Parent
subsystem2290	subsystem2271	Child-Parent
subsystem2290	subsystem2273	Child-Parent
subsystem2290	subsystem2275	Child-Parent
subsystem2291	subsystem2266	Child-Parent
subsystem2291	subsystem2270	Child-Parent
subsystem2291	subsystem2276	Child-Parent
subsystem2292	subsystem2271	Child-Parent
subsystem2292	subsystem2273	Child-Parent
subsystem2292	subsystem2275	Child-Parent
subsystem2292	subsystem2277	Child-Parent
subsystem2293	subsystem2266	Child-Parent
subsystem2293	subsystem2271	Child-Parent
subsystem2293	subsystem2273	Child-Parent
subsystem2293	subsystem2276	Child-Parent
subsystem2293	subsystem2277	Child-Parent
subsystem2294	subsystem2270	Child-Parent
subsystem2294	subsystem2275	Child-Parent
subsystem2295	subsystem2266	Child-Parent
subsystem2295	subsystem2271	Child-Parent
subsystem2295	subsystem2273	Child-Parent
subsystem2295	subsystem2276	Child-Parent
subsystem2296	subsystem2270	Child-Parent
subsystem2296	subsystem2275	Child-Parent
subsystem2296	subsystem2277	Child-Parent
subsystem2297	subsystem2278	Child-Parent
subsystem2297	subsystem2279	Child-Parent
subsystem2298	subsystem2280	Child-Parent
subsystem2298	subsystem2281	Child-Parent
subsystem2299	subsystem2283	Child-Parent
subsystem2299	subsystem2284	Child-Parent
subsystem230	subsystem215	Child-Parent
subsystem2300	subsystem2290	Child-Parent
subsystem2300	subsystem2291	Child-Parent
subsystem2301	subsystem2291	Child-Parent
subsystem2301	subsystem2292	Child-Parent
subsystem2302	subsystem2279	Child-Parent
subsystem2302	subsystem2280	Child-Parent
subsystem2303	subsystem2286	Child-Parent
subsystem2303	subsystem2287	Child-Parent
subsystem2304	subsystem2288	Child-Parent
subsystem2304	subsystem2289	Child-Parent
subsystem2305	subsystem2287	Child-Parent
subsystem2305	subsystem2288	Child-Parent
subsystem2306	subsystem2282	Child-Parent
subsystem2306	subsystem2285	Child-Parent
subsystem2307	subsystem2294	Child-Parent
subsystem2307	subsystem2295	Child-Parent
subsystem2308	subsystem2285	Child-Parent
subsystem2308	subsystem2298	Child-Parent
subsystem2309	subsystem2296	Child-Parent
subsystem2309	subsystem2303	Child-Parent
subsystem231	subsystem220	Child-Parent
subsystem231	subsystem222	Child-Parent
subsystem231	subsystem223	Child-Parent
subsystem2310	subsystem2296	Child-Parent
subsystem2310	subsystem2297	Child-Parent
subsystem2311	subsystem2300	Child-Parent
subsystem2311	subsystem2308	Child-Parent
subsystem2312	subsystem2304	Child-Parent
subsystem2312	subsystem2306	Child-Parent
subsystem2313	subsystem2293	Child-Parent
subsystem2313	subsystem2304	Child-Parent
subsystem2314	subsystem2307	Child-Parent
subsystem2314	subsystem2310	Child-Parent
subsystem2315	subsystem2301	Child-Parent
subsystem2315	subsystem2310	Child-Parent
subsystem2316	subsystem2307	Child-Parent
subsystem2316	subsystem2309	Child-Parent
subsystem2317	subsystem2299	Child-Parent
subsystem2317	subsystem2313	Child-Parent
subsystem2317	subsystem2316	Child-Parent
subsystem2318	subsystem2302	Child-Parent
subsystem2318	subsystem2305	Child-Parent
subsystem2318	subsystem2312	Child-Parent
subsystem2319	subsystem2311	Child-Parent
subsystem2319	subsystem2314	Child-Parent
subsystem232	subsystem220	Child-Parent
subsystem232	subsystem222	Child-Parent
subsystem2320	subsystem2299	Child-Parent
subsystem2320	subsystem2316	Child-Parent
subsystem2321	subsystem2311	Child-Parent
subsystem2321	subsystem2313	Child-Parent
subsystem2321	subsystem2314	Child-Parent
subsystem2322	subsystem2299	Child-Parent
subsystem2322	subsystem2311	Child-Parent
subsystem2322	subsystem2314	Child-Parent
subsystem2323	subsystem2313	Child-Parent
subsystem2323	subsystem2316	Child-Parent
subsystem2324	subsystem2299	Child-Parent
subsystem2324	subsystem2311	Child-Parent
subsystem2324	subsystem2313	Child-Parent
subsystem2324	subsystem2314	Child-Parent
subsystem2325	subsystem2315	Child-Parent
subsystem2325	subsystem2317	Child-Parent
subsystem2325	subsystem2323	Child-Parent
subsystem2326	subsystem2320	Child-Parent
subsystem2326	subsystem2321	Child-Parent
subsystem2327	subsystem2322	Child-Parent
subsystem2327	subsystem2324	Child-Parent
subsystem2328	subsystem2315	Child-Parent
subsystem2328	subsystem2317	Child-Parent
subsystem2329	subsystem2322	Child-Parent
subsystem2329	subsystem2323	Child-Parent
subsystem2329	subsystem2324	Child-Parent
subsystem233	subsystem224	Child-Parent
subsystem233	subsystem230	Child-Parent
subsystem2330	subsystem2315	Child-Parent
subsystem2330	subsystem2322	Child-Parent
subsystem2330	subsystem2324	Child-Parent
subsystem2331	subsystem2317	Child-Parent
subsystem2331	subsystem2323	Child-Parent
subsystem2332	subsystem2315	Child-Parent
subsystem2332	subsystem2322	Child-Parent
subsystem2332	subsystem2323	Child-Parent
subsystem2332	subsystem2324	Child-Parent
subsystem2333	subsystem2326	Child-Parent
subsystem2333	subsystem2327	Child-Parent
subsystem2334	subsystem2331	Child-Parent
subsystem2334	subsystem2332	Child-Parent
subsystem2335	subsystem2330	Child-Parent
subsystem2335	subsystem2332	Child-Parent
subsystem2336	subsystem2318	Child-Parent
subsystem2336	subsystem2319	Child-Parent
subsystem2336	subsystem2333	Child-Parent
subsystem2337	subsystem2328	Child-Parent
subsystem2337	subsystem2329	Child-Parent
subsystem2337	subsystem2334	Child-Parent
subsystem2338	subsystem2325	Child-Parent
subsystem2338	subsystem2334	Child-Parent
subsystem2339	subsystem2328	Child-Parent
subsystem2339	subsystem2329	Child-Parent
subsystem234	subsystem221	Child-Parent
subsystem234	subsystem228	Child-Parent
subsystem2340	subsystem2325	Child-Parent
subsystem2340	subsystem2329	Child-Parent
subsystem2341	subsystem2328	Child-Parent
subsystem2341	subsystem2334	Child-Parent
subsystem2342	subsystem2325	Child-Parent
subsystem2342	subsystem2329	Child-Parent
subsystem2342	subsystem2334	Child-Parent
subsystem2343	subsystem2318	Child-Parent
subsystem2343	subsystem2333	Child-Parent
subsystem2344	subsystem2319	Child-Parent
subsystem2344	subsystem2328	Child-Parent
subsystem2344	subsystem2329	Child-Parent
subsystem2344	subsystem2334	Child-Parent
subsystem2345	subsystem2319	Child-Parent
subsystem2345	subsystem2328	Child-Parent
subsystem2345	subsystem2329	Child-Parent
subsystem2346	subsystem2319	Child-Parent
subsystem2346	subsystem2328	Child-Parent
subsystem2346	subsystem2334	Child-Parent
subsystem2347	subsystem2319	Child-Parent
subsystem2347	subsystem2328	Child-Parent
subsystem2348	subsystem2318	Child-Parent
subsystem2348	subsystem2328	Child-Parent
subsystem2348	subsystem2329	Child-Parent
subsystem2348	subsystem2334	Child-Parent
subsystem2349	subsystem2319	Child-Parent
subsystem2349	subsystem2333	Child-Parent
subsystem235	subsystem228	Child-Parent
subsystem235	subsystem229	Child-Parent
subsystem2350	subsystem2318	Child-Parent
subsystem2350	subsystem2328	Child-Parent
subsystem2350	subsystem2329	Child-Parent
subsystem2351	subsystem2336	Child-Parent
subsystem2351	subsystem2337	Child-Parent
subsystem2352	subsystem2339	Child-Parent
subsystem2352	subsystem2344	Child-Parent
subsystem2353	subsystem2341	Child-Parent
subsystem2353	subsystem2343	Child-Parent
subsystem2354	subsystem2340	Child-Parent
subsystem2354	subsystem2346	Child-Parent
subsystem2355	subsystem2335	Child-Parent
subsystem2355	subsystem2340	Child-Parent
subsystem2356	subsystem2335	Child-Parent
subsystem2356	subsystem2338	Child-Parent
subsystem2357	subsystem2349	Child-Parent
subsystem2357	subsystem2350	Child-Parent
subsystem2358	subsystem2345	Child-Parent
subsystem2358	subsystem2350	Child-Parent
subsystem2359	subsystem2342	Child-Parent
subsystem2359	subsystem2354	Child-Parent
subsystem2360	subsystem2347	Child-Parent
subsystem2360	subsystem2348	Child-Parent
subsystem2361	subsystem2353	Child-Parent
subsystem2361	subsystem2354	Child-Parent
subsystem2362	subsystem2348	Child-Parent
subsystem2362	subsystem2353	Child-Parent
subsystem2363	subsystem2348	Child-Parent
subsystem2363	subsystem2353	Child-Parent
subsystem2363	subsystem2354	Child-Parent
subsystem2364	subsystem2351	Child-Parent
subsystem2364	subsystem2356	Child-Parent
subsystem2365	subsystem2355	Child-Parent
subsystem2365	subsystem2358	Child-Parent
subsystem2366	subsystem2351	Child-Parent
subsystem2366	subsystem2359	Child-Parent
subsystem2367	subsystem2357	Child-Parent
subsystem2367	subsystem2361	Child-Parent
subsystem2368	subsystem2360	Child-Parent
subsystem2368	subsystem2365	Child-Parent
subsystem2369	subsystem2362	Child-Parent
subsystem2369	subsystem2365	Child-Parent
subsystem2370	subsystem2357	Child-Parent
subsystem2370	subsystem2361	Child-Parent
subsystem2370	subsystem2362	Child-Parent
subsystem2371	subsystem2352	Child-Parent
subsystem2371	subsystem2366	Child-Parent
subsystem2371	subsystem2367	Child-Parent
subsystem2372	subsystem2363	Child-Parent
subsystem2372	subsystem2369	Child-Parent
subsystem2373	subsystem2352	Child-Parent
subsystem2373	subsystem2366	Child-Parent
subsystem2374	subsystem2364	Child-Parent
subsystem2374	subsystem2367	Child-Parent
subsystem2375	subsystem2352	Child-Parent
subsystem2375	subsystem2367	Child-Parent
subsystem2376	subsystem2363	Child-Parent
subsystem2376	subsystem2366	Child-Parent
subsystem2376	subsystem2369	Child-Parent
subsystem2377	subsystem2352	Child-Parent
subsystem2377	subsystem2364	Child-Parent
subsystem2378	subsystem2366	Child-Parent
subsystem2378	subsystem2367	Child-Parent
subsystem2379	subsystem2352	Child-Parent
subsystem2379	subsystem2364	Child-Parent
subsystem2379	subsystem2367	Child-Parent
subsystem238	subsystem234	Child-Parent
subsystem238	subsystem235	Child-Parent
subsystem2380	subsystem2374	Child-Parent
subsystem2380	subsystem2375	Child-Parent
subsystem2381	subsystem2378	Child-Parent
subsystem2381	subsystem2379	Child-Parent
subsystem2382	subsystem2375	Child-Parent
subsystem2382	subsystem2378	Child-Parent
subsystem2383	subsystem2368	Child-Parent
subsystem2383	subsystem2376	Child-Parent
subsystem2383	subsystem2377	Child-Parent
subsystem2384	subsystem2370	Child-Parent
subsystem2384	subsystem2371	Child-Parent
subsystem2385	subsystem2372	Child-Parent
subsystem2385	subsystem2373	Child-Parent
subsystem2386	subsystem2368	Child-Parent
subsystem2386	subsystem2372	Child-Parent
subsystem2386	subsystem2373	Child-Parent
subsystem2387	subsystem2376	Child-Parent
subsystem2387	subsystem2377	Child-Parent
subsystem2388	subsystem2381	Child-Parent
subsystem2388	subsystem2386	Child-Parent
subsystem2388	subsystem2387	Child-Parent
subsystem2389	subsystem2380	Child-Parent
subsystem2389	subsystem2387	Child-Parent
subsystem239	subsystem232	Child-Parent
subsystem239	subsystem235	Child-Parent
subsystem2390	subsystem2381	Child-Parent
subsystem2390	subsystem2386	Child-Parent
subsystem2391	subsystem2380	Child-Parent
subsystem2391	subsystem2386	Child-Parent
subsystem2392	subsystem2381	Child-Parent
subsystem2392	subsystem2387	Child-Parent
subsystem2393	subsystem2380	Child-Parent
subsystem2393	subsystem2386	Child-Parent
subsystem2393	subsystem2387	Child-Parent
subsystem2394	subsystem2384	Child-Parent
subsystem2394	subsystem2390	Child-Parent
subsystem2395	subsystem2385	Child-Parent
subsystem2395	subsystem2388	Child-Parent
subsystem2396	subsystem2383	Child-Parent
subsystem2396	subsystem2390	Child-Parent
subsystem2397	subsystem2382	Child-Parent
subsystem2397	subsystem2389	Child-Parent
subsystem2397	subsystem2395	Child-Parent
subsystem2397	subsystem2396	Child-Parent
subsystem2398	subsystem2382	Child-Parent
subsystem2398	subsystem2389	Child-Parent
subsystem2398	subsystem2395	Child-Parent
subsystem2399	subsystem2393	Child-Parent
subsystem2399	subsystem2396	Child-Parent
subsystem2400	subsystem2382	Child-Parent
subsystem2400	subsystem2389	Child-Parent
subsystem2400	subsystem2396	Child-Parent
subsystem2401	subsystem2394	Child-Parent
subsystem2401	subsystem2395	Child-Parent
subsystem2402	subsystem2382	Child-Parent
subsystem2402	subsystem2389	Child-Parent
subsystem2403	subsystem2382	Child-Parent
subsystem2403	subsystem2395	Child-Parent
subsystem2403	subsystem2396	Child-Parent
subsystem2404	subsystem2389	Child-Parent
subsystem2404	subsystem2394	Child-Parent
subsystem2405	subsystem2382	Child-Parent
subsystem2405	subsystem2395	Child-Parent
subsystem2406	subsystem2382	Child-Parent
subsystem2406	subsystem2396	Child-Parent
subsystem2407	subsystem2389	Child-Parent
subsystem2407	subsystem2394	Child-Parent
subsystem2407	subsystem2395	Child-Parent
subsystem2408	subsystem2382	Child-Parent
subsystem2408	subsystem2394	Child-Parent
subsystem2409	subsystem2389	Child-Parent
subsystem2409	subsystem2395	Child-Parent
subsystem2409	subsystem2396	Child-Parent
subsystem241	subsystem240	Child-Parent
subsystem2410	subsystem2389	Child-Parent
subsystem2410	subsystem2395	Child-Parent
subsystem2411	subsystem2391	Child-Parent
subsystem2411	subsystem2392	Child-Parent
subsystem2412	subsystem2397	Child-Parent
subsystem2412	subsystem2401	Child-Parent
subsystem2413	subsystem2391	Child-Parent
subsystem2413	subsystem2402	Child-Parent
subsystem2414	subsystem2399	Child-Parent
subsystem2414	subsystem2408	Child-Parent
subsystem2415	subsystem2403	Child-Parent
subsystem2415	subsystem2404	Child-Parent
subsystem2416	subsystem2404	Child-Parent
subsystem2416	subsystem2413	Child-Parent
subsystem2417	subsystem2406	Child-Parent
subsystem2417	subsystem2407	Child-Parent
subsystem2418	subsystem2409	Child-Parent
subsystem2418	subsystem2416	Child-Parent
subsystem2419	subsystem2411	Child-Parent
subsystem2419	subsystem2415	Child-Parent
subsystem242	subsystem236	Child-Parent
subsystem242	subsystem239	Child-Parent
subsystem2420	subsystem2410	Child-Parent
subsystem2420	subsystem2414	Child-Parent
subsystem2421	subsystem2412	Child-Parent
subsystem2421	subsystem2414	Child-Parent
subsystem2422	subsystem2410	Child-Parent
subsystem2422	subsystem2417	Child-Parent
subsystem2423	subsystem2400	Child-Parent
subsystem2423	subsystem2405	Child-Parent
subsystem2423	subsystem2422	Child-Parent
subsystem2424	subsystem2400	Child-Parent
subsystem2424	subsystem2405	Child-Parent
subsystem2425	subsystem2419	Child-Parent
subsystem2425	subsystem2422	Child-Parent
subsystem2426	subsystem2400	Child-Parent
subsystem2426	subsystem2422	Child-Parent
subsystem2427	subsystem2405	Child-Parent
subsystem2427	subsystem2419	Child-Parent
subsystem2428	subsystem2405	Child-Parent
subsystem2428	subsystem2419	Child-Parent
subsystem2428	subsystem2422	Child-Parent
subsystem2429	subsystem2400	Child-Parent
subsystem2429	subsystem2418	Child-Parent
subsystem243	subsystem236	Child-Parent
subsystem2430	subsystem2405	Child-Parent
subsystem2430	subsystem2422	Child-Parent
subsystem2431	subsystem2423	Child-Parent
subsystem2431	subsystem2424	Child-Parent
subsystem2432	subsystem2428	Child-Parent
subsystem2432	subsystem2429	Child-Parent
subsystem2433	subsystem2398	Child-Parent
subsystem2433	subsystem2423	Child-Parent
subsystem2434	subsystem2420	Child-Parent
subsystem2434	subsystem2421	Child-Parent
subsystem2434	subsystem2430	Child-Parent
subsystem2435	subsystem2426	Child-Parent
subsystem2435	subsystem2433	Child-Parent
subsystem2436	subsystem2420	Child-Parent
subsystem2436	subsystem2430	Child-Parent
subsystem2437	subsystem2421	Child-Parent
subsystem2437	subsystem2425	Child-Parent
subsystem2438	subsystem2420	Child-Parent
subsystem2438	subsystem2425	Child-Parent
subsystem2439	subsystem2421	Child-Parent
subsystem2439	subsystem2430	Child-Parent
subsystem244	subsystem239	Child-Parent
subsystem2440	subsystem2420	Child-Parent
subsystem2440	subsystem2421	Child-Parent
subsystem2440	subsystem2425	Child-Parent
subsystem2441	subsystem2437	Child-Parent
subsystem2441	subsystem2438	Child-Parent
subsystem2442	subsystem2439	Child-Parent
subsystem2442	subsystem2440	Child-Parent
subsystem2443	subsystem2437	Child-Parent
subsystem2443	subsystem2438	Child-Parent
subsystem2443	subsystem2439	Child-Parent
subsystem2444	subsystem2431	Child-Parent
subsystem2444	subsystem2438	Child-Parent
subsystem2445	subsystem2437	Child-Parent
subsystem2445	subsystem2439	Child-Parent
subsystem2446	subsystem2431	Child-Parent
subsystem2446	subsystem2437	Child-Parent
subsystem2447	subsystem2438	Child-Parent
subsystem2447	subsystem2439	Child-Parent
subsystem2448	subsystem2431	Child-Parent
subsystem2448	subsystem2437	Child-Parent
subsystem2448	subsystem2438	Child-Parent
subsystem2449	subsystem2427	Child-Parent
subsystem2449	subsystem2444	Child-Parent
subsystem245	subsystem240	Child-Parent
subsystem2450	subsystem2432	Child-Parent
subsystem2450	subsystem2434	Child-Parent
subsystem2451	subsystem2444	Child-Parent
subsystem2451	subsystem2445	Child-Parent
subsystem2452	subsystem2442	Child-Parent
subsystem2452	subsystem2443	Child-Parent
subsystem2453	subsystem2446	Child-Parent
subsystem2453	subsystem2450	Child-Parent
subsystem2454	subsystem2447	Child-Parent
subsystem2454	subsystem2448	Child-Parent
subsystem2455	subsystem2442	Child-Parent
subsystem2455	subsystem2443	Child-Parent
subsystem2455	subsystem2450	Child-Parent
subsystem2456	subsystem2435	Child-Parent
subsystem2456	subsystem2436	Child-Parent
subsystem2456	subsystem2449	Child-Parent
subsystem2457	subsystem2451	Child-Parent
subsystem2457	subsystem2453	Child-Parent
subsystem2458	subsystem2435	Child-Parent
subsystem2458	subsystem2436	Child-Parent
subsystem2459	subsystem2449	Child-Parent
subsystem2459	subsystem2454	Child-Parent
subsystem246	subsystem236	Child-Parent
subsystem246	subsystem239	Child-Parent
subsystem2460	subsystem2435	Child-Parent
subsystem2460	subsystem2449	Child-Parent
subsystem2461	subsystem2436	Child-Parent
subsystem2461	subsystem2451	Child-Parent
subsystem2461	subsystem2453	Child-Parent
subsystem2462	subsystem2435	Child-Parent
subsystem2462	subsystem2454	Child-Parent
subsystem2463	subsystem2436	Child-Parent
subsystem2463	subsystem2449	Child-Parent
subsystem2464	subsystem2435	Child-Parent
subsystem2464	subsystem2449	Child-Parent
subsystem2464	subsystem2454	Child-Parent
subsystem2465	subsystem2455	Child-Parent
subsystem2465	subsystem2462	Child-Parent
subsystem2466	subsystem2457	Child-Parent
subsystem2466	subsystem2458	Child-Parent
subsystem2467	subsystem2461	Child-Parent
subsystem2467	subsystem2462	Child-Parent
subsystem2468	subsystem2452	Child-Parent
subsystem2468	subsystem2459	Child-Parent
subsystem2468	subsystem2460	Child-Parent
subsystem2469	subsystem2463	Child-Parent
subsystem2469	subsystem2467	Child-Parent
subsystem2470	subsystem2463	Child-Parent
subsystem2470	subsystem2464	Child-Parent
subsystem2471	subsystem2452	Child-Parent
subsystem2471	subsystem2464	Child-Parent
subsystem2472	subsystem2459	Child-Parent
subsystem2472	subsystem2460	Child-Parent
subsystem2473	subsystem2452	Child-Parent
subsystem2473	subsystem2463	Child-Parent
subsystem2473	subsystem2464	Child-Parent
subsystem2474	subsystem2441	Child-Parent
subsystem2474	subsystem2456	Child-Parent
subsystem2474	subsystem2472	Child-Parent
subsystem2475	subsystem2465	Child-Parent
subsystem2475	subsystem2468	Child-Parent
subsystem2476	subsystem2441	Child-Parent
subsystem2476	subsystem2456	Child-Parent
subsystem2477	subsystem2470	Child-Parent
subsystem2477	subsystem2472	Child-Parent
subsystem2478	subsystem2441	Child-Parent
subsystem2478	subsystem2470	Child-Parent
subsystem2479	subsystem2456	Child-Parent
subsystem2479	subsystem2472	Child-Parent
subsystem248	subsystem240	Child-Parent
subsystem2480	subsystem2441	Child-Parent
subsystem2480	subsystem2470	Child-Parent
subsystem2480	subsystem2472	Child-Parent
subsystem2481	subsystem2466	Child-Parent
subsystem2481	subsystem2474	Child-Parent
subsystem2482	subsystem2469	Child-Parent
subsystem2482	subsystem2476	Child-Parent
subsystem2483	subsystem2475	Child-Parent
subsystem2483	subsystem2476	Child-Parent
subsystem2484	subsystem2471	Child-Parent
subsystem2484	subsystem2473	Child-Parent
subsystem2484	subsystem2478	Child-Parent
subsystem2485	subsystem2471	Child-Parent
subsystem2485	subsystem2473	Child-Parent
subsystem2486	subsystem2477	Child-Parent
subsystem2486	subsystem2478	Child-Parent
subsystem2487	subsystem2471	Child-Parent
subsystem2487	subsystem2478	Child-Parent
subsystem2488	subsystem2473	Child-Parent
subsystem2488	subsystem2477	Child-Parent
subsystem2489	subsystem2473	Child-Parent
subsystem2489	subsystem2477	Child-Parent
subsystem2489	subsystem2478	Child-Parent
subsystem249	subsystem236	Child-Parent
subsystem2490	subsystem2479	Child-Parent
subsystem2490	subsystem2481	Child-Parent
subsystem2491	subsystem2480	Child-Parent
subsystem2491	subsystem2488	Child-Parent
subsystem2492	subsystem2483	Child-Parent
subsystem2492	subsystem2488	Child-Parent
subsystem2493	subsystem2482	Child-Parent
subsystem2493	subsystem2489	Child-Parent
subsystem2493	subsystem2492	Child-Parent
subsystem2494	subsystem2485	Child-Parent
subsystem2494	subsystem2486	Child-Parent
subsystem2495	subsystem2487	Child-Parent
subsystem2495	subsystem2490	Child-Parent
subsystem2496	subsystem2482	Child-Parent
subsystem2496	subsystem2489	Child-Parent
subsystem2497	subsystem2485	Child-Parent
subsystem2497	subsystem2486	Child-Parent
subsystem2497	subsystem2492	Child-Parent
subsystem2498	subsystem2482	Child-Parent
subsystem2498	subsystem2485	Child-Parent
subsystem2498	subsystem2486	Child-Parent
subsystem2499	subsystem2489	Child-Parent
subsystem2499	subsystem2492	Child-Parent
subsystem250	subsystem240	Child-Parent
subsystem2500	subsystem2482	Child-Parent
subsystem2500	subsystem2485	Child-Parent
subsystem2500	subsystem2486	Child-Parent
subsystem2500	subsystem2492	Child-Parent
subsystem2501	subsystem2491	Child-Parent
subsystem2501	subsystem2493	Child-Parent
subsystem2502	subsystem2498	Child-Parent
subsystem2502	subsystem2500	Child-Parent
subsystem2503	subsystem2499	Child-Parent
subsystem2503	subsystem2500	Child-Parent
subsystem2504	subsystem2484	Child-Parent
subsystem2504	subsystem2494	Child-Parent
subsystem2504	subsystem2501	Child-Parent
subsystem2504	subsystem2503	Child-Parent
subsystem2505	subsystem2495	Child-Parent
subsystem2505	subsystem2502	Child-Parent
subsystem2506	subsystem2496	Child-Parent
subsystem2506	subsystem2497	Child-Parent
subsystem2507	subsystem2484	Child-Parent
subsystem2507	subsystem2494	Child-Parent
subsystem2507	subsystem2501	Child-Parent
subsystem2508	subsystem2495	Child-Parent
subsystem2508	subsystem2502	Child-Parent
subsystem2508	subsystem2503	Child-Parent
subsystem2509	subsystem2496	Child-Parent
subsystem2509	subsystem2497	Child-Parent
subsystem2509	subsystem2502	Child-Parent
subsystem251	subsystem246	Child-Parent
subsystem2510	subsystem2495	Child-Parent
subsystem2510	subsystem2503	Child-Parent
subsystem2511	subsystem2484	Child-Parent
subsystem2511	subsystem2501	Child-Parent
subsystem2511	subsystem2503	Child-Parent
subsystem2512	subsystem2494	Child-Parent
subsystem2512	subsystem2495	Child-Parent
subsystem2512	subsystem2502	Child-Parent
subsystem2513	subsystem2484	Child-Parent
subsystem2513	subsystem2501	Child-Parent
subsystem2514	subsystem2494	Child-Parent
subsystem2514	subsystem2495	Child-Parent
subsystem2514	subsystem2502	Child-Parent
subsystem2514	subsystem2503	Child-Parent
subsystem2515	subsystem2494	Child-Parent
subsystem2515	subsystem2495	Child-Parent
subsystem2516	subsystem2494	Child-Parent
subsystem2516	subsystem2495	Child-Parent
subsystem2516	subsystem2503	Child-Parent
subsystem2517	subsystem2484	Child-Parent
subsystem2517	subsystem2495	Child-Parent
subsystem2517	subsystem2502	Child-Parent
subsystem2518	subsystem2494	Child-Parent
subsystem2518	subsystem2501	Child-Parent
subsystem2518	subsystem2503	Child-Parent
subsystem2519	subsystem2484	Child-Parent
subsystem2519	subsystem2495	Child-Parent
subsystem2519	subsystem2502	Child-Parent
subsystem2519	subsystem2503	Child-Parent
subsystem252	subsystem118	Child-Parent
