Parent	Child	EdgeType
subsystem935	subsystem920	Child-Parent
subsystem936	subsystem917	Child-Parent
subsystem936	subsystem919	Child-Parent
subsystem937	subsystem910	Child-Parent
subsystem937	subsystem918	Child-Parent
subsystem937	subsystem919	Child-Parent
subsystem938	subsystem917	Child-Parent
subsystem938	subsystem920	Child-Parent
subsystem939	subsystem910	Child-Parent
subsystem939	subsystem917	Child-Parent
subsystem939	subsystem918	Child-Parent
subsystem940	subsystem919	Child-Parent
subsystem940	subsystem920	Child-Parent
subsystem941	subsystem910	Child-Parent
subsystem941	subsystem917	Child-Parent
subsystem941	subsystem918	Child-Parent
subsystem941	subsystem919	Child-Parent
subsystem942	subsystem924	Child-Parent
subsystem942	subsystem931	Child-Parent
subsystem943	subsystem934	Child-Parent
subsystem943	subsystem935	Child-Parent
subsystem944	subsystem922	Child-Parent
subsystem944	subsystem934	Child-Parent
subsystem945	subsystem913	Child-Parent
subsystem945	subsystem928	Child-Parent
subsystem946	subsystem913	Child-Parent
subsystem946	subsystem923	Child-Parent
subsystem947	subsystem926	Child-Parent
subsystem947	subsystem930	Child-Parent
subsystem948	subsystem937	Child-Parent
subsystem948	subsystem938	Child-Parent
subsystem949	subsystem938	Child-Parent
subsystem949	subsystem945	Child-Parent
subsystem95	subsystem74	Child-Parent
subsystem95	subsystem86	Child-Parent
subsystem950	subsystem514	Child-Parent
subsystem950	subsystem713	Child-Parent
subsystem950	subsystem907	Child-Parent
subsystem951	subsystem590	Child-Parent
subsystem951	subsystem941	Child-Parent
subsystem952	subsystem925	Child-Parent
subsystem952	subsystem947	Child-Parent
subsystem953	subsystem927	Child-Parent
subsystem953	subsystem946	Child-Parent
subsystem954	subsystem932	Child-Parent
subsystem954	subsystem933	Child-Parent
subsystem955	subsystem946	Child-Parent
subsystem955	subsystem948	Child-Parent
subsystem956	subsystem514	Child-Parent
subsystem956	subsystem713	Child-Parent
subsystem957	subsystem590	Child-Parent
subsystem957	subsystem907	Child-Parent
subsystem957	subsystem941	Child-Parent
subsystem958	subsystem514	Child-Parent
subsystem958	subsystem907	Child-Parent
subsystem959	subsystem590	Child-Parent
subsystem959	subsystem713	Child-Parent
subsystem959	subsystem941	Child-Parent
subsystem96	subsystem76	Child-Parent
subsystem96	subsystem80	Child-Parent
subsystem960	subsystem590	Child-Parent
subsystem960	subsystem713	Child-Parent
subsystem960	subsystem907	Child-Parent
subsystem960	subsystem941	Child-Parent
subsystem961	subsystem939	Child-Parent
subsystem961	subsystem955	Child-Parent
subsystem962	subsystem952	Child-Parent
subsystem962	subsystem959	Child-Parent
subsystem963	subsystem959	Child-Parent
subsystem963	subsystem960	Child-Parent
subsystem964	subsystem942	Child-Parent
subsystem964	subsystem955	Child-Parent
subsystem965	subsystem951	Child-Parent
subsystem965	subsystem952	Child-Parent
subsystem966	subsystem929	Child-Parent
subsystem966	subsystem962	Child-Parent
subsystem967	subsystem953	Child-Parent
subsystem967	subsystem954	Child-Parent
subsystem968	subsystem956	Child-Parent
subsystem968	subsystem958	Child-Parent
subsystem969	subsystem929	Child-Parent
subsystem969	subsystem965	Child-Parent
subsystem97	subsystem76	Child-Parent
subsystem97	subsystem83	Child-Parent
subsystem970	subsystem936	Child-Parent
subsystem970	subsystem943	Child-Parent
subsystem970	subsystem957	Child-Parent
subsystem971	subsystem944	Child-Parent
subsystem971	subsystem967	Child-Parent
subsystem972	subsystem949	Child-Parent
subsystem972	subsystem967	Child-Parent
subsystem973	subsystem936	Child-Parent
subsystem973	subsystem943	Child-Parent
subsystem974	subsystem944	Child-Parent
subsystem974	subsystem957	Child-Parent
subsystem974	subsystem967	Child-Parent
subsystem975	subsystem944	Child-Parent
subsystem975	subsystem957	Child-Parent
subsystem976	subsystem921	Child-Parent
subsystem976	subsystem971	Child-Parent
subsystem977	subsystem969	Child-Parent
subsystem977	subsystem974	Child-Parent
subsystem978	subsystem969	Child-Parent
subsystem978	subsystem971	Child-Parent
subsystem979	subsystem904	Child-Parent
subsystem979	subsystem940	Child-Parent
subsystem98	subsystem77	Child-Parent
subsystem98	subsystem81	Child-Parent
subsystem980	subsystem950	Child-Parent
subsystem980	subsystem964	Child-Parent
subsystem981	subsystem972	Child-Parent
subsystem981	subsystem973	Child-Parent
subsystem981	subsystem976	Child-Parent
subsystem982	subsystem977	Child-Parent
subsystem982	subsystem978	Child-Parent
subsystem983	subsystem972	Child-Parent
subsystem983	subsystem973	Child-Parent
subsystem984	subsystem975	Child-Parent
subsystem984	subsystem976	Child-Parent
subsystem985	subsystem972	Child-Parent
subsystem985	subsystem976	Child-Parent
subsystem986	subsystem973	Child-Parent
subsystem986	subsystem975	Child-Parent
subsystem987	subsystem973	Child-Parent
subsystem987	subsystem975	Child-Parent
subsystem987	subsystem976	Child-Parent
subsystem988	subsystem972	Child-Parent
subsystem988	subsystem977	Child-Parent
subsystem988	subsystem978	Child-Parent
subsystem989	subsystem973	Child-Parent
subsystem989	subsystem976	Child-Parent
subsystem99	subsystem89	Child-Parent
subsystem99	subsystem90	Child-Parent
subsystem990	subsystem966	Child-Parent
subsystem990	subsystem981	Child-Parent
subsystem991	subsystem968	Child-Parent
subsystem991	subsystem988	Child-Parent
subsystem992	subsystem970	Child-Parent
subsystem992	subsystem985	Child-Parent
subsystem993	subsystem970	Child-Parent
subsystem993	subsystem982	Child-Parent
subsystem994	subsystem966	Child-Parent
subsystem994	subsystem970	Child-Parent
subsystem994	subsystem985	Child-Parent
subsystem995	subsystem966	Child-Parent
subsystem995	subsystem985	Child-Parent
subsystem996	subsystem961	Child-Parent
subsystem996	subsystem963	Child-Parent
subsystem997	subsystem983	Child-Parent
subsystem997	subsystem992	Child-Parent
subsystem998	subsystem984	Child-Parent
subsystem998	subsystem990	Child-Parent
subsystem999	subsystem986	Child-Parent
subsystem999	subsystem991	Child-Parent
subsystem115	ABL1	Gene-Term
subsystem379	ACD	Gene-Term
subsystem389	ACTL6A	Gene-Term
subsystem364	ACTR5	Gene-Term
subsystem380	ACTR8	Gene-Term
subsystem393	ACTR8	Gene-Term
subsystem272	ALKBH1	Gene-Term
subsystem0	ALKBH2	Gene-Term
subsystem17	ALKBH2	Gene-Term
subsystem0	ALKBH3	Gene-Term
subsystem660	AMN1	Gene-Term
subsystem186	ANKRD28	Gene-Term
subsystem193	ANKRD44	Gene-Term
subsystem194	ANKRD52	Gene-Term
subsystem1	APEX1	Gene-Term
subsystem1	APEX2	Gene-Term
subsystem475	APITD1	Gene-Term
subsystem283	APLF	Gene-Term
subsystem273	APTX	Gene-Term
subsystem365	ARID1A	Gene-Term
subsystem381	ARID1B	Gene-Term
subsystem382	ARID2	Gene-Term
subsystem732	ASF1A	Gene-Term
subsystem714	ASF1B	Gene-Term
subsystem749	ATF2	Gene-Term
subsystem139	ATM	Gene-Term
subsystem185	ATR	Gene-Term
subsystem173	ATR	Gene-Term
subsystem159	ATR	Gene-Term
subsystem181	ATR	Gene-Term
subsystem167	ATR	Gene-Term
subsystem161	ATR	Gene-Term
subsystem177	ATR	Gene-Term
subsystem157	ATR	Gene-Term
subsystem169	ATR	Gene-Term
subsystem163	ATR	Gene-Term
subsystem171	ATR	Gene-Term
subsystem175	ATR	Gene-Term
subsystem150	ATR	Gene-Term
subsystem179	ATR	Gene-Term
subsystem165	ATR	Gene-Term
subsystem183	ATR	Gene-Term
subsystem149	ATRIP	Gene-Term
subsystem406	ATRX	Gene-Term
subsystem394	ATRX	Gene-Term
subsystem756	ATXN3	Gene-Term
subsystem715	BAP1	Gene-Term
subsystem469	BARD1	Gene-Term
subsystem366	BAZ1A	Gene-Term
subsystem716	BAZ1B	Gene-Term
subsystem764	BCAS2	Gene-Term
subsystem757	BCAS2	Gene-Term
subsystem406	BLM	Gene-Term
subsystem395	BLM	Gene-Term
subsystem116	BRCA1	Gene-Term
subsystem490	BRCA2	Gene-Term
subsystem669	BRCC3	Gene-Term
subsystem367	BRD7	Gene-Term
subsystem470	BRE	Gene-Term
subsystem462	BRIP1	Gene-Term
subsystem734	BTG2	Gene-Term
subsystem463	CCDC98	Gene-Term
subsystem199	CCNA1	Gene-Term
subsystem651	CCNA2	Gene-Term
subsystem187	CCNB1	Gene-Term
subsystem660	CCNB2	Gene-Term
subsystem663	CCNB2	Gene-Term
subsystem664	CCNB3	Gene-Term
subsystem665	CCNB3	Gene-Term
subsystem117	CCND1	Gene-Term
subsystem140	CCND2	Gene-Term
subsystem139	CCND3	Gene-Term
subsystem117	CCNE1	Gene-Term
subsystem2	CCNH	Gene-Term
subsystem735	CCNO	Gene-Term
subsystem115	CDC25A	Gene-Term
subsystem103	CDC25A	Gene-Term
subsystem3	CDC25B	Gene-Term
subsystem736	CDC5L	Gene-Term
subsystem127	CDK2	Gene-Term
subsystem104	CDK4	Gene-Term
subsystem518	CDK7	Gene-Term
subsystem127	CDKN1A	Gene-Term
subsystem104	CDKN2A	Gene-Term
subsystem187	CDKN2D	Gene-Term
subsystem77	CETN2	Gene-Term
subsystem87	CETN2	Gene-Term
subsystem94	CETN2	Gene-Term
subsystem81	CETN2	Gene-Term
subsystem79	CETN2	Gene-Term
subsystem89	CETN2	Gene-Term
subsystem86	CETN2	Gene-Term
subsystem92	CETN2	Gene-Term
subsystem84	CETN2	Gene-Term
subsystem73	CETN2	Gene-Term
subsystem82	CETN2	Gene-Term
subsystem717	CHAF1A	Gene-Term
subsystem178	CHEK1	Gene-Term
subsystem168	CHEK1	Gene-Term
subsystem174	CHEK1	Gene-Term
subsystem185	CHEK1	Gene-Term
subsystem181	CHEK1	Gene-Term
subsystem159	CHEK1	Gene-Term
subsystem166	CHEK1	Gene-Term
subsystem172	CHEK1	Gene-Term
subsystem161	CHEK1	Gene-Term
subsystem176	CHEK1	Gene-Term
subsystem157	CHEK1	Gene-Term
subsystem164	CHEK1	Gene-Term
subsystem150	CHEK1	Gene-Term
subsystem179	CHEK1	Gene-Term
subsystem170	CHEK1	Gene-Term
subsystem183	CHEK1	Gene-Term
subsystem140	CHEK2	Gene-Term
subsystem149	CHEK2	Gene-Term
subsystem417	CHRAC1	Gene-Term
subsystem407	CHRAC1	Gene-Term
subsystem750	CIB1	Gene-Term
subsystem745	CLK2	Gene-Term
subsystem128	CLSPN	Gene-Term
subsystem737	CNOT7	Gene-Term
subsystem118	COPS2	Gene-Term
subsystem125	COPS2	Gene-Term
subsystem105	COPS3	Gene-Term
subsystem114	COPS3	Gene-Term
subsystem105	COPS4	Gene-Term
subsystem119	COPS5	Gene-Term
subsystem113	COPS6	Gene-Term
subsystem119	COPS7A	Gene-Term
subsystem113	COPS7B	Gene-Term
subsystem114	COPS7B	Gene-Term
subsystem118	COPS8	Gene-Term
subsystem125	COPS8	Gene-Term
subsystem4	CRY1	Gene-Term
subsystem4	CRY2	Gene-Term
subsystem738	CSNK1D	Gene-Term
subsystem718	CSNK1E	Gene-Term
subsystem368	CTC1	Gene-Term
subsystem517	CUL3	Gene-Term
subsystem501	CUL3	Gene-Term
subsystem77	CUL4A	Gene-Term
subsystem83	CUL4A	Gene-Term
subsystem94	CUL4A	Gene-Term
subsystem88	CUL4A	Gene-Term
subsystem81	CUL4A	Gene-Term
subsystem85	CUL4A	Gene-Term
subsystem79	CUL4A	Gene-Term
subsystem90	CUL4A	Gene-Term
subsystem91	CUL4A	Gene-Term
subsystem92	CUL4A	Gene-Term
subsystem73	CUL4A	Gene-Term
subsystem534	CUL5	Gene-Term
subsystem369	DAXX	Gene-Term
subsystem765	DCLRE1A	Gene-Term
subsystem396	DCLRE1B	Gene-Term
subsystem341	DCLRE1C	Gene-Term
subsystem77	DDB1	Gene-Term
subsystem88	DDB1	Gene-Term
subsystem93	DDB1	Gene-Term
subsystem90	DDB1	Gene-Term
subsystem80	DDB1	Gene-Term
subsystem84	DDB1	Gene-Term
subsystem73	DDB1	Gene-Term
subsystem82	DDB1	Gene-Term
subsystem94	DDB2	Gene-Term
subsystem88	DDB2	Gene-Term
subsystem78	DDB2	Gene-Term
subsystem85	DDB2	Gene-Term
subsystem93	DDB2	Gene-Term
subsystem79	DDB2	Gene-Term
subsystem89	DDB2	Gene-Term
subsystem91	DDB2	Gene-Term
subsystem86	DDB2	Gene-Term
subsystem73	DDB2	Gene-Term
subsystem82	DDB2	Gene-Term
subsystem719	DDX11	Gene-Term
subsystem733	DDX11	Gene-Term
subsystem370	DKC1	Gene-Term
subsystem720	DLGAP5	Gene-Term
subsystem721	DMC1	Gene-Term
subsystem732	DMC1	Gene-Term
subsystem464	DNA2	Gene-Term
subsystem719	DNMT1	Gene-Term
subsystem363	DNTT	Gene-Term
subsystem347	DNTT	Gene-Term
subsystem361	DNTT	Gene-Term
subsystem355	DNTT	Gene-Term
subsystem359	DNTT	Gene-Term
subsystem353	DNTT	Gene-Term
subsystem351	DNTT	Gene-Term
subsystem357	DNTT	Gene-Term
subsystem52	DUT	Gene-Term
subsystem631	EID3	Gene-Term
subsystem630	EID3	Gene-Term
subsystem605	EME1	Gene-Term
subsystem618	EME2	Gene-Term
subsystem519	ERCC1	Gene-Term
subsystem502	ERCC2	Gene-Term
subsystem544	ERCC3	Gene-Term
subsystem546	ERCC3	Gene-Term
subsystem537	ERCC4	Gene-Term
subsystem540	ERCC4	Gene-Term
subsystem541	ERCC5	Gene-Term
subsystem519	ERCC6	Gene-Term
subsystem535	ERCC8	Gene-Term
subsystem18	EXO1	Gene-Term
subsystem200	EYA3	Gene-Term
subsystem471	FAAP100	Gene-Term
subsystem475	FAAP100	Gene-Term
subsystem469	FAAP24	Gene-Term
subsystem186	FAM175A	Gene-Term
subsystem192	FAM175A	Gene-Term
subsystem470	FAN1	Gene-Term
subsystem462	FANCA	Gene-Term
subsystem472	FANCB	Gene-Term
subsystem473	FANCC	Gene-Term
subsystem474	FANCC	Gene-Term
subsystem479	FANCD2	Gene-Term
subsystem492	FANCE	Gene-Term
subsystem491	FANCE	Gene-Term
subsystem465	FANCG	Gene-Term
subsystem478	FANCI	Gene-Term
subsystem476	FANCI	Gene-Term
subsystem471	FANCL	Gene-Term
subsystem480	FANCM	Gene-Term
subsystem739	FBXO18	Gene-Term
subsystem124	FEN1	Gene-Term
subsystem138	GADD45A	Gene-Term
subsystem129	GADD45A	Gene-Term
subsystem103	GADD45G	Gene-Term
subsystem383	GAR1	Gene-Term
subsystem392	GAR1	Gene-Term
subsystem613	GEN1	Gene-Term
subsystem118	GPS1	Gene-Term
subsystem125	GPS1	Gene-Term
subsystem534	GTF2H1	Gene-Term
subsystem520	GTF2H2	Gene-Term
subsystem537	GTF2H3	Gene-Term
subsystem533	GTF2H4	Gene-Term
subsystem521	GTF2H4	Gene-Term
subsystem545	GTF2H5	Gene-Term
subsystem612	H2AFX	Gene-Term
subsystem466	HELQ	Gene-Term
subsystem474	HES1	Gene-Term
subsystem606	HFM1	Gene-Term
subsystem740	HINFP	Gene-Term
subsystem43	HLTF	Gene-Term
subsystem18	HMGB1	Gene-Term
subsystem274	HMGB2	Gene-Term
subsystem29	HUS1	Gene-Term
subsystem30	HUS1B	Gene-Term
subsystem716	IGHMBP2	Gene-Term
subsystem384	INO80	Gene-Term
subsystem365	INO80C	Gene-Term
subsystem371	INO80D	Gene-Term
subsystem372	INO80E	Gene-Term
subsystem722	IP6K3	Gene-Term
subsystem138	KAT2A	Gene-Term
subsystem130	KAT2A	Gene-Term
subsystem466	KAT5	Gene-Term
subsystem42	LIG1	Gene-Term
subsystem31	LIG1	Gene-Term
subsystem16	LIG3	Gene-Term
subsystem5	LIG3	Gene-Term
subsystem332	LIG4	Gene-Term
subsystem44	MAD2L2	Gene-Term
subsystem188	MBD4	Gene-Term
subsystem364	MCRS1	Gene-Term
subsystem378	MCRS1	Gene-Term
subsystem333	MDC1	Gene-Term
subsystem56	MDM2	Gene-Term
subsystem70	MDM2	Gene-Term
subsystem63	MDM2	Gene-Term
subsystem45	MDM4	Gene-Term
subsystem723	MEN1	Gene-Term
subsystem17	MGMT	Gene-Term
subsystem32	MLH1	Gene-Term
subsystem32	MLH3	Gene-Term
subsystem714	MMS19	Gene-Term
subsystem6	MMS22L	Gene-Term
subsystem501	MNAT1	Gene-Term
subsystem189	MPG	Gene-Term
subsystem191	MPG	Gene-Term
subsystem735	MPLKIP	Gene-Term
subsystem15	MRE11A	Gene-Term
subsystem7	MRE11A	Gene-Term
subsystem8	MSH2	Gene-Term
subsystem14	MSH3	Gene-Term
subsystem8	MSH3	Gene-Term
subsystem9	MSH4	Gene-Term
subsystem9	MSH5	Gene-Term
subsystem14	MSH6	Gene-Term
subsystem764	MTOR	Gene-Term
subsystem758	MTOR	Gene-Term
subsystem619	MUS81	Gene-Term
subsystem621	MUS81	Gene-Term
subsystem198	MUTYH	Gene-Term
subsystem390	MVP	Gene-Term
subsystem766	MYBBP1A	Gene-Term
subsystem751	NABP1	Gene-Term
subsystem782	NABP2	Gene-Term
subsystem7	NBN	Gene-Term
subsystem251	NCAPD2	Gene-Term
subsystem267	NCAPD3	Gene-Term
subsystem252	NCAPG	Gene-Term
subsystem253	NCAPH	Gene-Term
subsystem266	NCAPH2	Gene-Term
subsystem262	NCAPH2	Gene-Term
subsystem195	NEIL1	Gene-Term
subsystem207	NEIL2	Gene-Term
subsystem190	NEIL3	Gene-Term
subsystem191	NEIL3	Gene-Term
subsystem619	NFATC2IP	Gene-Term
subsystem385	NFRKB	Gene-Term
subsystem332	NHEJ1	Gene-Term
subsystem379	NHP2	Gene-Term
subsystem370	NOP10	Gene-Term
subsystem216	NPM1	Gene-Term
subsystem211	NPM1	Gene-Term
subsystem591	NSMCE1	Gene-Term
subsystem592	NSMCE2	Gene-Term
subsystem605	NSMCE4A	Gene-Term
subsystem189	NTHL1	Gene-Term
subsystem53	NUDT1	Gene-Term
subsystem373	OBFC1	Gene-Term
subsystem889	OBFC2B	Gene-Term
subsystem881	OBFC2B	Gene-Term
subsystem196	OGG1	Gene-Term
subsystem473	PALB2	Gene-Term
subsystem472	PALB2	Gene-Term
subsystem741	PAPD7	Gene-Term
subsystem273	PARG	Gene-Term
subsystem42	PARP1	Gene-Term
subsystem33	PARP1	Gene-Term
subsystem274	PARP3	Gene-Term
subsystem283	PARP4	Gene-Term
subsystem724	PARPBP	Gene-Term
subsystem618	PAXIP1	Gene-Term
subsystem616	PAXIP1	Gene-Term
subsystem367	PBRM1	Gene-Term
subsystem18	PCNA	Gene-Term
subsystem271	PDS5A	Gene-Term
subsystem271	PDS5B	Gene-Term
subsystem661	PER1	Gene-Term
subsystem663	PER1	Gene-Term
subsystem651	PER2	Gene-Term
subsystem669	PER3	Gene-Term
subsystem752	PIAS1	Gene-Term
subsystem722	PIAS2	Gene-Term
subsystem753	PIAS3	Gene-Term
subsystem717	PIAS4	Gene-Term
subsystem19	PIF1	Gene-Term
subsystem742	PINX1	Gene-Term
subsystem725	PLRG1	Gene-Term
subsystem32	PMS1	Gene-Term
subsystem32	PMS2	Gene-Term
subsystem759	PMS2P5	Gene-Term
subsystem763	PMS2P5	Gene-Term
subsystem283	PNKP	Gene-Term
subsystem2	POLA1	Gene-Term
subsystem5	POLB	Gene-Term
subsystem120	POLD1	Gene-Term
subsystem106	POLD2	Gene-Term
subsystem120	POLD3	Gene-Term
subsystem126	POLD3	Gene-Term
subsystem106	POLD4	Gene-Term
subsystem20	POLE	Gene-Term
subsystem21	POLE2	Gene-Term
subsystem20	POLE3	Gene-Term
subsystem21	POLE4	Gene-Term
subsystem747	POLG	Gene-Term
subsystem746	POLG2	Gene-Term
subsystem55	POLH	Gene-Term
subsystem46	POLI	Gene-Term
subsystem55	POLI	Gene-Term
subsystem54	POLK	Gene-Term
subsystem46	POLK	Gene-Term
subsystem283	POLL	Gene-Term
subsystem301	POLM	Gene-Term
subsystem308	POLM	Gene-Term
subsystem299	POLM	Gene-Term
subsystem306	POLM	Gene-Term
subsystem297	POLN	Gene-Term
subsystem295	POLN	Gene-Term
subsystem297	POLQ	Gene-Term
subsystem295	POLQ	Gene-Term
subsystem517	POLR2A	Gene-Term
subsystem532	POLR2B	Gene-Term
subsystem503	POLR2C	Gene-Term
subsystem521	POLR2D	Gene-Term
subsystem533	POLR2E	Gene-Term
subsystem522	POLR2F	Gene-Term
subsystem536	POLR2G	Gene-Term
subsystem538	POLR2H	Gene-Term
subsystem503	POLR2I	Gene-Term
subsystem522	POLR2J	Gene-Term
subsystem523	POLR2K	Gene-Term
subsystem524	POLR2L	Gene-Term
subsystem374	POT1	Gene-Term
subsystem593	PPP4C	Gene-Term
subsystem614	PPP4R1	Gene-Term
subsystem604	PPP4R2	Gene-Term
subsystem617	PPP4R4	Gene-Term
subsystem197	PPP6C	Gene-Term
subsystem193	PPP6R1	Gene-Term
subsystem210	PPP6R2	Gene-Term
subsystem203	PPP6R2	Gene-Term
subsystem205	PPP6R2	Gene-Term
subsystem201	PPP6R2	Gene-Term
subsystem208	PPP6R2	Gene-Term
subsystem197	PPP6R3	Gene-Term
subsystem754	PRKCG	Gene-Term
subsystem333	PRKDC	Gene-Term
subsystem718	PRMT6	Gene-Term
subsystem29	RAD1	Gene-Term
subsystem47	RAD17	Gene-Term
subsystem51	RAD17	Gene-Term
subsystem57	RAD18	Gene-Term
subsystem253	RAD21	Gene-Term
subsystem502	RAD23A	Gene-Term
subsystem74	RAD23B	Gene-Term
subsystem80	RAD23B	Gene-Term
subsystem15	RAD50	Gene-Term
subsystem465	RAD51	Gene-Term
subsystem621	RAD51B	Gene-Term
subsystem620	RAD51B	Gene-Term
subsystem479	RAD51C	Gene-Term
subsystem482	RAD51C	Gene-Term
subsystem614	RAD51D	Gene-Term
subsystem617	RAD52	Gene-Term
subsystem594	RAD54B	Gene-Term
subsystem603	RAD54L	Gene-Term
subsystem30	RAD9A	Gene-Term
subsystem48	RAD9B	Gene-Term
subsystem739	RASSF7	Gene-Term
subsystem168	RBBP8	Gene-Term
subsystem174	RBBP8	Gene-Term
subsystem185	RBBP8	Gene-Term
subsystem162	RBBP8	Gene-Term
subsystem172	RBBP8	Gene-Term
subsystem177	RBBP8	Gene-Term
subsystem182	RBBP8	Gene-Term
subsystem157	RBBP8	Gene-Term
subsystem163	RBBP8	Gene-Term
subsystem160	RBBP8	Gene-Term
subsystem170	RBBP8	Gene-Term
subsystem150	RBBP8	Gene-Term
subsystem175	RBBP8	Gene-Term
subsystem180	RBBP8	Gene-Term
subsystem165	RBBP8	Gene-Term
subsystem183	RBBP8	Gene-Term
subsystem87	RBX1	Gene-Term
subsystem83	RBX1	Gene-Term
subsystem94	RBX1	Gene-Term
subsystem78	RBX1	Gene-Term
subsystem85	RBX1	Gene-Term
subsystem89	RBX1	Gene-Term
subsystem92	RBX1	Gene-Term
subsystem595	RDM1	Gene-Term
subsystem607	RECQL	Gene-Term
subsystem607	RECQL4	Gene-Term
subsystem612	RECQL4	Gene-Term
subsystem615	RECQL5	Gene-Term
subsystem44	REV1	Gene-Term
subsystem54	REV3L	Gene-Term
subsystem34	RFC1	Gene-Term
subsystem35	RFC2	Gene-Term
subsystem41	RFC3	Gene-Term
subsystem34	RFC3	Gene-Term
subsystem35	RFC4	Gene-Term
subsystem41	RFC5	Gene-Term
subsystem743	RIF1	Gene-Term
subsystem463	RMI2	Gene-Term
subsystem45	RNF168	Gene-Term
subsystem56	RNF4	Gene-Term
subsystem71	RNF4	Gene-Term
subsystem63	RNF4	Gene-Term
subsystem72	RNF4	Gene-Term
subsystem71	RNF8	Gene-Term
subsystem64	RNF8	Gene-Term
subsystem72	RNF8	Gene-Term
subsystem22	RPA1	Gene-Term
subsystem23	RPA2	Gene-Term
subsystem22	RPA3	Gene-Term
subsystem23	RPA4	Gene-Term
subsystem740	RPAIN	Gene-Term
subsystem725	RPS27L	Gene-Term
subsystem65	RRM1	Gene-Term
subsystem69	RRM1	Gene-Term
subsystem58	RRM1	Gene-Term
subsystem67	RRM1	Gene-Term
subsystem49	RRM2	Gene-Term
subsystem53	RRM2	Gene-Term
subsystem68	RRM2B	Gene-Term
subsystem69	RRM2B	Gene-Term
subsystem58	RRM2B	Gene-Term
subsystem66	RRM2B	Gene-Term
subsystem743	RTEL1	Gene-Term
subsystem372	RUVBL1	Gene-Term
subsystem393	RUVBL2	Gene-Term
subsystem741	SETMAR	Gene-Term
subsystem721	SETX	Gene-Term
subsystem744	SFR1	Gene-Term
subsystem616	SHFM1	Gene-Term
subsystem284	SHPRH	Gene-Term
subsystem758	SIRT1	Gene-Term
subsystem594	SLX1A	Gene-Term
subsystem724	SLX1B	Gene-Term
subsystem604	SLX4	Gene-Term
subsystem591	SLX4	Gene-Term
subsystem378	SMARCA2	Gene-Term
subsystem371	SMARCA4	Gene-Term
subsystem375	SMARCA5	Gene-Term
subsystem192	SMARCAD1	Gene-Term
subsystem748	SMARCAL1	Gene-Term
subsystem738	SMARCAL1	Gene-Term
subsystem377	SMARCB1	Gene-Term
subsystem385	SMARCC1	Gene-Term
subsystem377	SMARCC2	Gene-Term
subsystem375	SMARCC2	Gene-Term
subsystem366	SMARCD1	Gene-Term
subsystem381	SMARCE1	Gene-Term
subsystem251	SMC1A	Gene-Term
subsystem254	SMC1B	Gene-Term
subsystem271	SMC2	Gene-Term
subsystem252	SMC3	Gene-Term
subsystem254	SMC4	Gene-Term
subsystem593	SMC5	Gene-Term
subsystem603	SMC5	Gene-Term
subsystem613	SMC6	Gene-Term
subsystem747	SMEK2	Gene-Term
subsystem744	SMEK2	Gene-Term
subsystem386	SMG6	Gene-Term
subsystem198	SMUG1	Gene-Term
subsystem196	SMUG1	Gene-Term
subsystem754	SOD1	Gene-Term
subsystem592	SPO11	Gene-Term
subsystem275	STAG1	Gene-Term
subsystem282	STAG1	Gene-Term
subsystem271	STAG2	Gene-Term
subsystem464	STRA13	Gene-Term
subsystem24	SUMO1	Gene-Term
subsystem28	SUMO1	Gene-Term
subsystem25	SUMO2	Gene-Term
subsystem28	SUMO3	Gene-Term
subsystem25	SUMO3	Gene-Term
subsystem24	SUMO4	Gene-Term
subsystem742	SWI5	Gene-Term
subsystem766	TADA3	Gene-Term
subsystem771	TADA3	Gene-Term
subsystem767	TCEA1	Gene-Term
subsystem520	TCEB1	Gene-Term
subsystem518	TCEB2	Gene-Term
subsystem524	TCEB3	Gene-Term
subsystem188	TDG	Gene-Term
subsystem272	TDP1	Gene-Term
subsystem387	TELO2	Gene-Term
subsystem391	TELO2	Gene-Term
subsystem369	TEN1	Gene-Term
subsystem374	TEP1	Gene-Term
subsystem383	TERF1	Gene-Term
subsystem387	TERF2	Gene-Term
subsystem388	TERF2IP	Gene-Term
subsystem390	TERF2IP	Gene-Term
subsystem386	TERT	Gene-Term
subsystem382	TFPT	Gene-Term
subsystem389	TFPT	Gene-Term
subsystem10	TIMELESS	Gene-Term
subsystem373	TINF2	Gene-Term
subsystem376	TINF2	Gene-Term
subsystem10	TIPIN	Gene-Term
subsystem388	TNKS	Gene-Term
subsystem749	TNP1	Gene-Term
subsystem6	TONSL	Gene-Term
subsystem27	TOP1	Gene-Term
subsystem27	TOP2A	Gene-Term
subsystem19	TOP2B	Gene-Term
subsystem478	TOP3A	Gene-Term
subsystem483	TOP3B	Gene-Term
subsystem121	TOPBP1	Gene-Term
subsystem137	TP53	Gene-Term
subsystem131	TP53	Gene-Term
subsystem358	TP53BP1	Gene-Term
subsystem363	TP53BP1	Gene-Term
subsystem347	TP53BP1	Gene-Term
subsystem356	TP53BP1	Gene-Term
subsystem361	TP53BP1	Gene-Term
subsystem354	TP53BP1	Gene-Term
subsystem351	TP53BP1	Gene-Term
subsystem360	TP53BP1	Gene-Term
subsystem116	TP73	Gene-Term
subsystem726	TREX1	Gene-Term
subsystem720	TREX2	Gene-Term
subsystem733	TRIM28	Gene-Term
subsystem751	TTI1	Gene-Term
subsystem755	TTI1	Gene-Term
subsystem752	TTI2	Gene-Term
