Parent	Child	EdgeType
subsystem471	POLR2J	Gene-Term
subsystem474	POLR2J	Gene-Term
subsystem466	POLR2K	Gene-Term
subsystem472	POLR2L	Gene-Term
subsystem312	POT1	Gene-Term
subsystem532	PPP4C	Gene-Term
subsystem540	PPP4R1	Gene-Term
subsystem536	PPP4R2	Gene-Term
subsystem548	PPP4R4	Gene-Term
subsystem547	PPP4R4	Gene-Term
subsystem157	PPP6C	Gene-Term
subsystem156	PPP6C	Gene-Term
subsystem154	PPP6C	Gene-Term
subsystem159	PPP6R1	Gene-Term
subsystem164	PPP6R1	Gene-Term
subsystem141	PPP6R2	Gene-Term
subsystem147	PPP6R2	Gene-Term
subsystem154	PPP6R3	Gene-Term
subsystem674	PRKCG	Gene-Term
subsystem283	PRKDC	Gene-Term
subsystem635	PRMT6	Gene-Term
subsystem35	RAD1	Gene-Term
subsystem46	RAD17	Gene-Term
subsystem43	RAD17	Gene-Term
subsystem78	RAD18	Gene-Term
subsystem79	RAD18	Gene-Term
subsystem76	RAD18	Gene-Term
subsystem179	RAD21	Gene-Term
subsystem462	RAD23A	Gene-Term
subsystem77	RAD23B	Gene-Term
subsystem75	RAD23B	Gene-Term
subsystem12	RAD50	Gene-Term
subsystem407	RAD51	Gene-Term
subsystem555	RAD51B	Gene-Term
subsystem417	RAD51C	Gene-Term
subsystem540	RAD51D	Gene-Term
subsystem547	RAD52	Gene-Term
subsystem533	RAD54B	Gene-Term
subsystem543	RAD54L	Gene-Term
subsystem541	RAD54L	Gene-Term
subsystem544	RAD54L	Gene-Term
subsystem36	RAD9A	Gene-Term
subsystem44	RAD9B	Gene-Term
subsystem655	RASSF7	Gene-Term
subsystem127	RBBP8	Gene-Term
subsystem80	RBX1	Gene-Term
subsystem534	RDM1	Gene-Term
subsystem535	RECQL	Gene-Term
subsystem535	RECQL4	Gene-Term
subsystem542	RECQL5	Gene-Term
subsystem53	REV1	Gene-Term
subsystem65	REV3L	Gene-Term
subsystem47	RFC1	Gene-Term
subsystem50	RFC1	Gene-Term
subsystem45	RFC1	Gene-Term
subsystem46	RFC2	Gene-Term
subsystem43	RFC2	Gene-Term
subsystem49	RFC3	Gene-Term
subsystem47	RFC3	Gene-Term
subsystem51	RFC3	Gene-Term
subsystem45	RFC3	Gene-Term
subsystem47	RFC4	Gene-Term
subsystem43	RFC4	Gene-Term
subsystem48	RFC4	Gene-Term
subsystem50	RFC4	Gene-Term
subsystem51	RFC4	Gene-Term
subsystem49	RFC5	Gene-Term
subsystem51	RFC5	Gene-Term
subsystem48	RFC5	Gene-Term
subsystem659	RIF1	Gene-Term
subsystem405	RMI2	Gene-Term
subsystem64	RNF168	Gene-Term
subsystem60	RNF168	Gene-Term
subsystem67	RNF4	Gene-Term
subsystem68	RNF8	Gene-Term
subsystem22	RPA1	Gene-Term
subsystem30	RPA2	Gene-Term
subsystem22	RPA3	Gene-Term
subsystem30	RPA4	Gene-Term
subsystem656	RPAIN	Gene-Term
subsystem639	RPS27L	Gene-Term
subsystem61	RRM1	Gene-Term
subsystem63	RRM1	Gene-Term
subsystem54	RRM2	Gene-Term
subsystem63	RRM2B	Gene-Term
subsystem59	RRM2B	Gene-Term
subsystem659	RTEL1	Gene-Term
subsystem323	RUVBL1	Gene-Term
subsystem377	RUVBL2	Gene-Term
subsystem373	RUVBL2	Gene-Term
subsystem378	RUVBL2	Gene-Term
subsystem660	SETMAR	Gene-Term
subsystem657	SETMAR	Gene-Term
subsystem637	SETX	Gene-Term
subsystem650	SFR1	Gene-Term
subsystem539	SHFM1	Gene-Term
subsystem247	SHPRH	Gene-Term
subsystem662	SIRT1	Gene-Term
subsystem533	SLX1A	Gene-Term
subsystem647	SLX1B	Gene-Term
subsystem530	SLX4	Gene-Term
subsystem536	SLX4	Gene-Term
subsystem340	SMARCA2	Gene-Term
subsystem342	SMARCA2	Gene-Term
subsystem322	SMARCA4	Gene-Term
subsystem313	SMARCA5	Gene-Term
subsystem156	SMARCAD1	Gene-Term
subsystem654	SMARCAL1	Gene-Term
subsystem317	SMARCB1	Gene-Term
subsystem339	SMARCC1	Gene-Term
subsystem313	SMARCC2	Gene-Term
subsystem317	SMARCC2	Gene-Term
subsystem309	SMARCD1	Gene-Term
subsystem329	SMARCE1	Gene-Term
subsystem189	SMC1A	Gene-Term
subsystem180	SMC1B	Gene-Term
subsystem191	SMC2	Gene-Term
subsystem193	SMC3	Gene-Term
subsystem180	SMC4	Gene-Term
subsystem532	SMC5	Gene-Term
subsystem545	SMC6	Gene-Term
subsystem538	SMC6	Gene-Term
subsystem658	SMEK2	Gene-Term
subsystem325	SMG6	Gene-Term
subsystem155	SMUG1	Gene-Term
subsystem153	SMUG1	Gene-Term
subsystem674	SOD1	Gene-Term
subsystem531	SPO11	Gene-Term
subsystem194	STAG1	Gene-Term
subsystem192	STAG2	Gene-Term
subsystem406	STRA13	Gene-Term
subsystem413	STRA13	Gene-Term
subsystem31	SUMO1	Gene-Term
subsystem23	SUMO2	Gene-Term
subsystem23	SUMO3	Gene-Term
subsystem31	SUMO4	Gene-Term
subsystem651	SWI5	Gene-Term
subsystem648	SWI5	Gene-Term
subsystem665	TADA3	Gene-Term
subsystem669	TADA3	Gene-Term
subsystem682	TCEA1	Gene-Term
subsystem463	TCEB1	Gene-Term
subsystem460	TCEB2	Gene-Term
subsystem472	TCEB3	Gene-Term
subsystem151	TDG	Gene-Term
subsystem217	TDP1	Gene-Term
subsystem334	TELO2	Gene-Term
subsystem336	TELO2	Gene-Term
subsystem320	TEN1	Gene-Term
subsystem312	TEP1	Gene-Term
subsystem338	TERF1	Gene-Term
subsystem334	TERF2	Gene-Term
subsystem333	TERF2IP	Gene-Term
subsystem325	TERT	Gene-Term
subsystem330	TFPT	Gene-Term
subsystem335	TFPT	Gene-Term
subsystem8	TIMELESS	Gene-Term
subsystem324	TINF2	Gene-Term
subsystem326	TINF2	Gene-Term
subsystem8	TIPIN	Gene-Term
subsystem319	TNKS	Gene-Term
subsystem661	TNP1	Gene-Term
subsystem5	TONSL	Gene-Term
subsystem24	TOP1	Gene-Term
subsystem26	TOP1	Gene-Term
subsystem24	TOP2A	Gene-Term
subsystem20	TOP2B	Gene-Term
subsystem421	TOP3A	Gene-Term
subsystem428	TOP3B	Gene-Term
subsystem429	TOP3B	Gene-Term
subsystem114	TOPBP1	Gene-Term
subsystem119	TP53	Gene-Term
subsystem125	TP53	Gene-Term
subsystem293	TP53BP1	Gene-Term
subsystem101	TP73	Gene-Term
subsystem649	TREX1	Gene-Term
subsystem645	TREX2	Gene-Term
subsystem666	TRIM28	Gene-Term
subsystem667	TTI1	Gene-Term
subsystem663	TTI2	Gene-Term
subsystem54	TYMS	Gene-Term
subsystem9	UBA1	Gene-Term
subsystem9	UBA2	Gene-Term
subsystem15	UBB	Gene-Term
subsystem13	UBC	Gene-Term
subsystem15	UBD	Gene-Term
subsystem13	UBD	Gene-Term
subsystem52	UBE2A	Gene-Term
subsystem14	UBE2B	Gene-Term
subsystem32	UBE2I	Gene-Term
subsystem14	UBE2N	Gene-Term
subsystem417	UBE2T	Gene-Term
subsystem653	UBE2V1	Gene-Term
subsystem14	UBE2V2	Gene-Term
subsystem534	UIMC1	Gene-Term
subsystem148	UNG	Gene-Term
subsystem633	UPF1	Gene-Term
subsystem247	USP1	Gene-Term
subsystem676	UVRAG	Gene-Term
subsystem473	UVSSA	Gene-Term
subsystem642	VCP	Gene-Term
subsystem247	WDR48	Gene-Term
subsystem3	WEE1	Gene-Term
subsystem311	WRAP53	Gene-Term
subsystem120	WRN	Gene-Term
subsystem466	XAB2	Gene-Term
subsystem473	XPA	Gene-Term
subsystem77	XPC	Gene-Term
subsystem17	XRCC1	Gene-Term
subsystem291	XRCC2	Gene-Term
subsystem290	XRCC3	Gene-Term
subsystem296	XRCC4	Gene-Term
subsystem297	XRCC4	Gene-Term
subsystem299	XRCC4	Gene-Term
subsystem284	XRCC5	Gene-Term
subsystem290	XRCC5	Gene-Term
subsystem284	XRCC6	Gene-Term
subsystem644	XRCC6BP1	Gene-Term
subsystem664	YBX1	Gene-Term
subsystem649	ZRANB3	Gene-Term
subsystem646	ZSWIM7	Gene-Term
