Parent	Child	EdgeType
subsystem163	NEIL2	Gene-Term
subsystem151	NEIL3	Gene-Term
subsystem150	NEIL3	Gene-Term
subsystem538	NFATC2IP	Gene-Term
subsystem327	NFRKB	Gene-Term
subsystem333	NFRKB	Gene-Term
subsystem270	NHEJ1	Gene-Term
subsystem322	NHP2	Gene-Term
subsystem316	NOP10	Gene-Term
subsystem158	NPM1	Gene-Term
subsystem522	NSMCE1	Gene-Term
subsystem523	NSMCE2	Gene-Term
subsystem537	NSMCE4A	Gene-Term
subsystem143	NTHL1	Gene-Term
subsystem53	NUDT1	Gene-Term
subsystem319	OBFC1	Gene-Term
subsystem323	OBFC1	Gene-Term
subsystem768	OBFC2B	Gene-Term
subsystem144	OGG1	Gene-Term
subsystem414	PALB2	Gene-Term
subsystem411	PALB2	Gene-Term
subsystem659	PAPD7	Gene-Term
subsystem663	PAPD7	Gene-Term
subsystem241	PARG	Gene-Term
subsystem42	PARP1	Gene-Term
subsystem33	PARP1	Gene-Term
subsystem242	PARP3	Gene-Term
subsystem246	PARP4	Gene-Term
subsystem637	PARPBP	Gene-Term
subsystem536	PAXIP1	Gene-Term
subsystem296	PBRM1	Gene-Term
subsystem18	PCNA	Gene-Term
subsystem204	PDS5A	Gene-Term
subsystem205	PDS5B	Gene-Term
subsystem574	PER1	Gene-Term
subsystem573	PER2	Gene-Term
subsystem583	PER3	Gene-Term
subsystem580	PER3	Gene-Term
subsystem666	PIAS1	Gene-Term
subsystem635	PIAS2	Gene-Term
subsystem660	PIAS3	Gene-Term
subsystem630	PIAS4	Gene-Term
subsystem19	PIF1	Gene-Term
subsystem638	PINX1	Gene-Term
subsystem639	PLRG1	Gene-Term
subsystem32	PMS1	Gene-Term
subsystem32	PMS2	Gene-Term
subsystem676	PMS2P5	Gene-Term
subsystem671	PMS2P5	Gene-Term
subsystem246	PNKP	Gene-Term
subsystem2	POLA1	Gene-Term
subsystem5	POLB	Gene-Term
subsystem118	POLD1	Gene-Term
subsystem127	POLD1	Gene-Term
subsystem111	POLD2	Gene-Term
subsystem118	POLD3	Gene-Term
subsystem127	POLD3	Gene-Term
subsystem111	POLD4	Gene-Term
subsystem20	POLE	Gene-Term
subsystem21	POLE2	Gene-Term
subsystem20	POLE3	Gene-Term
subsystem21	POLE4	Gene-Term
subsystem655	POLG	Gene-Term
subsystem654	POLG2	Gene-Term
subsystem56	POLH	Gene-Term
subsystem46	POLI	Gene-Term
subsystem54	POLK	Gene-Term
subsystem46	POLK	Gene-Term
subsystem246	POLL	Gene-Term
subsystem258	POLM	Gene-Term
subsystem247	POLN	Gene-Term
subsystem247	POLQ	Gene-Term
subsystem457	POLR2A	Gene-Term
subsystem476	POLR2B	Gene-Term
subsystem450	POLR2C	Gene-Term
subsystem449	POLR2D	Gene-Term
subsystem484	POLR2E	Gene-Term
subsystem482	POLR2E	Gene-Term
subsystem460	POLR2F	Gene-Term
subsystem480	POLR2G	Gene-Term
subsystem481	POLR2H	Gene-Term
subsystem450	POLR2I	Gene-Term
subsystem460	POLR2J	Gene-Term
subsystem461	POLR2K	Gene-Term
subsystem477	POLR2L	Gene-Term
subsystem298	POT1	Gene-Term
subsystem544	PPP4C	Gene-Term
subsystem534	PPP4R1	Gene-Term
subsystem539	PPP4R2	Gene-Term
subsystem540	PPP4R4	Gene-Term
subsystem145	PPP6C	Gene-Term
subsystem154	PPP6R1	Gene-Term
subsystem158	PPP6R2	Gene-Term
subsystem145	PPP6R3	Gene-Term
subsystem667	PRKCG	Gene-Term
subsystem271	PRKDC	Gene-Term
subsystem631	PRMT6	Gene-Term
subsystem29	RAD1	Gene-Term
subsystem47	RAD17	Gene-Term
subsystem51	RAD17	Gene-Term
subsystem57	RAD18	Gene-Term
subsystem203	RAD21	Gene-Term
subsystem447	RAD23A	Gene-Term
subsystem77	RAD23B	Gene-Term
subsystem87	RAD23B	Gene-Term
subsystem71	RAD23B	Gene-Term
subsystem83	RAD23B	Gene-Term
subsystem68	RAD23B	Gene-Term
subsystem81	RAD23B	Gene-Term
subsystem85	RAD23B	Gene-Term
subsystem79	RAD23B	Gene-Term
subsystem75	RAD23B	Gene-Term
subsystem73	RAD23B	Gene-Term
subsystem15	RAD50	Gene-Term
subsystem397	RAD51	Gene-Term
subsystem543	RAD51B	Gene-Term
subsystem421	RAD51C	Gene-Term
subsystem534	RAD51D	Gene-Term
subsystem540	RAD52	Gene-Term
subsystem524	RAD54B	Gene-Term
subsystem535	RAD54L	Gene-Term
subsystem30	RAD9A	Gene-Term
subsystem48	RAD9B	Gene-Term
subsystem649	RASSF7	Gene-Term
subsystem129	RBBP8	Gene-Term
subsystem87	RBX1	Gene-Term
subsystem71	RBX1	Gene-Term
subsystem83	RBX1	Gene-Term
subsystem79	RBX1	Gene-Term
subsystem76	RBX1	Gene-Term
subsystem75	RBX1	Gene-Term
subsystem80	RBX1	Gene-Term
subsystem72	RBX1	Gene-Term
subsystem84	RBX1	Gene-Term
subsystem67	RBX1	Gene-Term
subsystem525	RDM1	Gene-Term
subsystem526	RECQL	Gene-Term
subsystem526	RECQL4	Gene-Term
subsystem545	RECQL5	Gene-Term
subsystem44	REV1	Gene-Term
subsystem54	REV3L	Gene-Term
subsystem34	RFC1	Gene-Term
subsystem35	RFC2	Gene-Term
subsystem41	RFC3	Gene-Term
subsystem34	RFC3	Gene-Term
subsystem35	RFC4	Gene-Term
subsystem41	RFC5	Gene-Term
subsystem651	RIF1	Gene-Term
subsystem395	RMI2	Gene-Term
subsystem45	RNF168	Gene-Term
subsystem55	RNF4	Gene-Term
subsystem60	RNF4	Gene-Term
subsystem61	RNF8	Gene-Term
subsystem22	RPA1	Gene-Term
subsystem23	RPA2	Gene-Term
subsystem22	RPA3	Gene-Term
subsystem23	RPA4	Gene-Term
subsystem650	RPAIN	Gene-Term
subsystem639	RPS27L	Gene-Term
subsystem65	RRM1	Gene-Term
subsystem63	RRM1	Gene-Term
subsystem58	RRM1	Gene-Term
subsystem49	RRM2	Gene-Term
subsystem53	RRM2	Gene-Term
subsystem64	RRM2B	Gene-Term
subsystem58	RRM2B	Gene-Term
subsystem66	RRM2B	Gene-Term
subsystem651	RTEL1	Gene-Term
subsystem318	RUVBL1	Gene-Term
subsystem334	RUVBL2	Gene-Term
subsystem659	SETMAR	Gene-Term
subsystem634	SETX	Gene-Term
subsystem652	SFR1	Gene-Term
subsystem541	SHFM1	Gene-Term
subsystem258	SHPRH	Gene-Term
subsystem665	SIRT1	Gene-Term
subsystem532	SLX1A	Gene-Term
subsystem524	SLX1A	Gene-Term
subsystem637	SLX1B	Gene-Term
subsystem522	SLX4	Gene-Term
subsystem328	SMARCA2	Gene-Term
subsystem332	SMARCA2	Gene-Term
subsystem317	SMARCA4	Gene-Term
subsystem299	SMARCA5	Gene-Term
subsystem152	SMARCAD1	Gene-Term
subsystem656	SMARCAL1	Gene-Term
subsystem648	SMARCAL1	Gene-Term
subsystem310	SMARCB1	Gene-Term
subsystem327	SMARCC1	Gene-Term
subsystem310	SMARCC2	Gene-Term
subsystem299	SMARCC2	Gene-Term
subsystem295	SMARCD1	Gene-Term
subsystem312	SMARCE1	Gene-Term
subsystem201	SMC1A	Gene-Term
subsystem212	SMC1B	Gene-Term
subsystem206	SMC1B	Gene-Term
subsystem205	SMC2	Gene-Term
subsystem202	SMC3	Gene-Term
subsystem206	SMC4	Gene-Term
subsystem535	SMC5	Gene-Term
subsystem536	SMC5	Gene-Term
subsystem533	SMC6	Gene-Term
subsystem652	SMEK2	Gene-Term
subsystem655	SMEK2	Gene-Term
subsystem320	SMG6	Gene-Term
subsystem144	SMUG1	Gene-Term
subsystem669	SOD1	Gene-Term
subsystem667	SOD1	Gene-Term
subsystem523	SPO11	Gene-Term
subsystem212	STAG1	Gene-Term
subsystem213	STAG2	Gene-Term
subsystem217	STAG2	Gene-Term
subsystem396	STRA13	Gene-Term
subsystem24	SUMO1	Gene-Term
subsystem28	SUMO1	Gene-Term
subsystem25	SUMO2	Gene-Term
subsystem28	SUMO3	Gene-Term
subsystem25	SUMO3	Gene-Term
subsystem24	SUMO4	Gene-Term
subsystem638	SWI5	Gene-Term
subsystem679	TADA3	Gene-Term
subsystem674	TCEA1	Gene-Term
subsystem448	TCEB1	Gene-Term
subsystem458	TCEB2	Gene-Term
subsystem477	TCEB3	Gene-Term
subsystem156	TDG	Gene-Term
subsystem240	TDP1	Gene-Term
subsystem331	TELO2	Gene-Term
subsystem329	TELO2	Gene-Term
subsystem315	TEN1	Gene-Term
subsystem298	TEP1	Gene-Term
subsystem336	TERF1	Gene-Term
subsystem329	TERF2	Gene-Term
subsystem321	TERF2IP	Gene-Term
subsystem320	TERT	Gene-Term
subsystem313	TFPT	Gene-Term
subsystem10	TIMELESS	Gene-Term
subsystem322	TINF2	Gene-Term
subsystem319	TINF2	Gene-Term
subsystem10	TIPIN	Gene-Term
subsystem321	TNKS	Gene-Term
subsystem314	TNKS	Gene-Term
subsystem664	TNP1	Gene-Term
subsystem6	TONSL	Gene-Term
subsystem27	TOP1	Gene-Term
subsystem27	TOP2A	Gene-Term
subsystem19	TOP2B	Gene-Term
subsystem416	TOP3A	Gene-Term
subsystem426	TOP3B	Gene-Term
subsystem428	TOP3B	Gene-Term
subsystem112	TOPBP1	Gene-Term
subsystem119	TP53	Gene-Term
subsystem276	TP53BP1	Gene-Term
subsystem280	TP53BP1	Gene-Term
subsystem279	TP53BP1	Gene-Term
subsystem105	TP73	Gene-Term
subsystem640	TREX1	Gene-Term
subsystem633	TREX2	Gene-Term
subsystem643	TRIM28	Gene-Term
subsystem661	TTI1	Gene-Term
subsystem658	TTI1	Gene-Term
subsystem662	TTI1	Gene-Term
subsystem666	TTI2	Gene-Term
subsystem49	TYMS	Gene-Term
subsystem52	TYMS	Gene-Term
subsystem11	UBA1	Gene-Term
subsystem11	UBA2	Gene-Term
subsystem26	UBB	Gene-Term
subsystem12	UBC	Gene-Term
subsystem12	UBD	Gene-Term
subsystem43	UBE2A	Gene-Term
subsystem13	UBE2B	Gene-Term
subsystem36	UBE2I	Gene-Term
subsystem13	UBE2N	Gene-Term
subsystem418	UBE2T	Gene-Term
subsystem647	UBE2V1	Gene-Term
subsystem13	UBE2V2	Gene-Term
subsystem525	UIMC1	Gene-Term
subsystem150	UNG	Gene-Term
subsystem628	UPF1	Gene-Term
subsystem258	USP1	Gene-Term
subsystem663	UVRAG	Gene-Term
subsystem462	UVSSA	Gene-Term
subsystem644	VCP	Gene-Term
subsystem654	VCP	Gene-Term
subsystem258	WDR48	Gene-Term
subsystem3	WEE1	Gene-Term
subsystem297	WRAP53	Gene-Term
subsystem132	WRN	Gene-Term
subsystem461	XAB2	Gene-Term
subsystem462	XPA	Gene-Term
subsystem77	XPC	Gene-Term
subsystem87	XPC	Gene-Term
subsystem71	XPC	Gene-Term
subsystem83	XPC	Gene-Term
subsystem68	XPC	Gene-Term
subsystem81	XPC	Gene-Term
subsystem85	XPC	Gene-Term
subsystem79	XPC	Gene-Term
subsystem75	XPC	Gene-Term
subsystem73	XPC	Gene-Term
subsystem16	XRCC1	Gene-Term
subsystem277	XRCC2	Gene-Term
subsystem279	XRCC2	Gene-Term
subsystem278	XRCC2	Gene-Term
subsystem274	XRCC2	Gene-Term
subsystem280	XRCC2	Gene-Term
subsystem272	XRCC3	Gene-Term
subsystem281	XRCC4	Gene-Term
subsystem275	XRCC4	Gene-Term
subsystem278	XRCC4	Gene-Term
subsystem277	XRCC4	Gene-Term
subsystem272	XRCC5	Gene-Term
subsystem282	XRCC6	Gene-Term
subsystem653	XRCC6BP1	Gene-Term
subsystem646	XRCC6BP1	Gene-Term
subsystem660	YBX1	Gene-Term
subsystem640	ZRANB3	Gene-Term
subsystem636	ZSWIM7	Gene-Term
